Date,Symbol,Actual,ARIMA_Forecast,SARIMA_Forecast
2021-03-18,ICICIBANK,0.022308541519947,0.02179829110019625,0.005388127783760139
2021-03-19,ICICIBANK,0.0227103822995459,0.021796706264455415,0.005303941584806101
2021-03-22,ICICIBANK,0.022819892595699,0.02179519252450987,0.005218132876927233
2021-03-23,ICICIBANK,0.022739087527678,0.02179374669099937,0.005132591375172145
2021-03-24,ICICIBANK,0.023245075488615,0.0217923657176385,0.005051940993718415
2021-03-25,ICICIBANK,0.0231553564974616,0.021791046694798324,0.0049732722031814985
2021-03-26,ICICIBANK,0.0212491350320528,0.021789786843375993,0.004892305589716308
2021-03-30,ICICIBANK,0.0217042822680345,0.021788583508939308,0.004813942865347875
2021-03-31,ICICIBANK,0.0193278165726875,0.021787434156134013,0.004736130447380983
2021-04-01,ICICIBANK,0.0195065899592396,0.021786336363341947,0.004660753649547022
2021-04-05,ICICIBANK,0.0211543443177155,0.021785287817578835,0.00458546472662056
2021-04-06,ICICIBANK,0.0192704760849984,0.021784286309620968,0.004512349478795868
2021-04-07,ICICIBANK,0.0198210625661911,0.02178332972935051,0.0044403457239724515
2021-04-08,ICICIBANK,0.0195228564224305,0.021782416061309588,0.004370674642619648
2021-04-09,ICICIBANK,0.0198232379948357,0.021781543380453853,0.004299937644751987
2021-04-12,ICICIBANK,0.0208374347981163,0.021780709848096526,0.00422952156171787
2021-04-13,ICICIBANK,0.0232744019028145,0.021779913708034383,0.0041628228162778275
2021-04-15,ICICIBANK,0.023931107754766,0.02177915328284756,0.004097700998769872
2021-04-16,ICICIBANK,0.0239080329730303,0.021778426970365302,0.004031008905980098
2021-04-19,ICICIBANK,0.0238749454943409,0.02177773324029031,0.003966347231010271
2021-04-20,ICICIBANK,0.0238292692173382,0.021777070630974477,0.003902204755806248
2021-04-22,ICICIBANK,0.0249105401916073,0.021776437746339295,0.003839965269112995
2021-04-23,ICICIBANK,0.0249502883946483,0.021775833252934387,0.003777901412829139
2021-04-26,ICICIBANK,0.0257684856551333,0.021775255877128016,0.0037175443875045013
2021-04-27,ICICIBANK,0.0254630673722326,0.021774704402423618,0.003658111746136424
2021-04-28,ICICIBANK,0.0254340344447879,0.021774177666896717,0.0036004992766058975
2021-04-29,ICICIBANK,0.0254452739774613,0.02177367456074681,0.0035422073961559417
2021-04-30,ICICIBANK,0.0266745154288795,0.021773194023959087,0.0034842536975136324
2020-11-02,INFY,0.0165432395287737,0.01664443172649748,0.016159000717626045
2020-11-03,INFY,0.0154247549147189,0.016770885687855678,0.015809580546348987
2020-11-04,INFY,0.0166253430151246,0.016890798131824446,0.01547690113888866
2020-11-05,INFY,0.0166005240425269,0.01700450745389014,0.01513941261184805
2020-11-06,INFY,0.0157701967963282,0.0171123345441962,0.014817778003495896
2020-11-09,INFY,0.0162266099167348,0.017214583693101977,0.014484923423950824
2020-11-10,INFY,0.017794061757523,0.017311543449896685,0.014179428675535061
2020-11-11,INFY,0.0182565319062415,0.017403487437091646,0.013844163170767133
2020-11-12,INFY,0.0178721819327514,0.0174906751225889,0.013537926715930829
2020-11-13,INFY,0.016996037328829,0.017573352551905185,0.013248880324058491
2020-11-14,INFY,0.0166647633341366,0.01765175304251763,0.012982343505683044
2020-11-17,INFY,0.0167769450689225,0.017726097842290716,0.01271532249731517
2020-11-18,INFY,0.0167911753020069,0.01779659675384246,0.01244786583581576
2020-11-19,INFY,0.0167855695265749,0.01786344872661191,0.012177465667917562
2020-11-20,INFY,0.0165192991802268,0.017926842418298727,0.011918718079075685
2020-11-23,INFY,0.0180576173114133,0.017986956727259248,0.011658041216302931
2020-11-24,INFY,0.0179182584488152,0.018043961297361487,0.01140840988248714
2020-11-25,INFY,0.0180380190006438,0.01809801699672377,0.011152768166875025
2020-11-26,INFY,0.0177594321739307,0.018149276371688002,0.010915363354909858
2020-11-27,INFY,0.017995714726904,0.018197884077308716,0.0106602319397776
2020-12-01,INFY,0.019048859897456,0.018243977285572737,0.010424342608640039
2020-12-02,INFY,0.0189713514247329,0.018287686072501474,0.010200225749248325
2020-12-03,INFY,0.0191019997061849,0.01832913378522823,0.009991206623671043
2020-12-04,INFY,0.0181460406421178,0.01836843739008646,0.00978279911327958
2020-12-07,INFY,0.018120687238513,0.01840570780269127,0.009575013446940703
2020-12-08,INFY,0.0181328773977431,0.018441050200945667,0.009366252081162211
2020-12-09,INFY,0.0180087372005701,0.018474564321854837,0.0091656779826273
2020-12-10,INFY,0.0154141923511839,0.018506344742986125,0.008964727836438573
2020-12-11,INFY,0.0143259123149314,0.01853648114936895,0.008771545513151001
2020-12-14,INFY,0.0142606807931425,0.0185650585865879,0.008575383003919775
2020-12-15,INFY,0.0144152802340035,0.018592157700783152,0.00839147650014502
2020-12-16,INFY,0.0144513700717113,0.018617854966235647,0.008197184039607407
2020-12-17,INFY,0.014361085711847,0.018642222901179135,0.0080157456124267
2020-12-18,INFY,0.0149920226468952,0.018665330272448183,0.00784244549676554
2020-12-21,INFY,0.0148962545741145,0.018687242289539656,0.007679359382852941
2020-12-22,INFY,0.0165673971997364,0.018708020788635312,0.007517358199444486
2020-12-23,INFY,0.0160747309157107,0.018727724407104844,0.007356432864180078
2020-12-24,INFY,0.0165386288676709,0.018746408748981785,0.007195563190676144
2020-12-28,INFY,0.015486842169256,0.018764126541879277,0.007040498754630366
2020-12-29,INFY,0.0154044782414082,0.01878092778578853,0.006885837875193069
2020-12-30,INFY,0.0150113011059141,0.018796859894179875,0.0067366896661102725
2020-12-31,INFY,0.0135477466929453,0.018811967827804588,0.006586278693786682
2021-01-01,INFY,0.0135416067114805,0.01882629422157509,0.006444176465521656
2021-01-04,INFY,0.0134160848998895,0.018839879504881585,0.006296125682053216
2021-01-05,INFY,0.0134230790074635,0.018852762015684667,0.0061567336267620764
2021-01-06,INFY,0.0138294652963534,0.018864978108705875,0.006023020961058027
2021-01-07,INFY,0.0145493148630055,0.01887656225802148,0.0058962810977276625
2021-01-08,INFY,0.0161849742554002,0.01888754715434907,0.005770758820578537
2021-01-11,INFY,0.018501514531392,0.018897963797301468,0.005646436557737422
2021-01-12,INFY,0.018480736158939,0.018907841582868297,0.005522660915643367
2021-01-13,INFY,0.0184237320262742,0.018917208386372085,0.005403037608027288
2021-01-14,INFY,0.0185985781884476,0.01892609064113303,0.005284157355967034
2021-01-15,INFY,0.0195033518171887,0.0189345134130644,0.005169223456246284
2021-01-18,INFY,0.0205217076915004,0.018942500471409066,0.0050539628895022205
2021-01-19,INFY,0.0199915197922889,0.01895007435581682,0.004944386714896466
2021-01-20,INFY,0.0198321879436861,0.01895725643995176,0.004831515543813442
2021-01-21,INFY,0.018601007414899,0.01896406699180921,0.004724528891316438
2021-01-22,INFY,0.0179104427188506,0.018970525230912447,0.004621542766478932
2021-01-25,INFY,0.0178285239682926,0.01897664938255061,0.004523361376638694
2021-01-27,INFY,0.0184442219082421,0.018982456729210846,0.004426354853986573
2021-01-28,INFY,0.0189728246807202,0.018987963659349877,0.004330503082194365
2021-01-29,INFY,0.0200826453614939,0.018993185713642547,0.0042353861510021785
2021-02-01,INFY,0.0203987498291587,0.01899813762883798,0.0041432637465164315
2021-02-02,INFY,0.0204589508764175,0.019002833379346957,0.004051982622264359
2021-02-03,INFY,0.0200045270968152,0.019007286216678042,0.003963549684071929
2021-02-04,INFY,0.0199995379957177,0.01901150870683359,0.0038752686786368484
2021-02-05,INFY,0.0199396103572895,0.019015512765771313,0.0037909132353435306
2021-02-08,INFY,0.0203205824157055,0.019019309693031318,0.003704826683976938
2021-02-09,INFY,0.018381507213368,0.019022910203623705,0.003622776273483497
2021-02-10,INFY,0.0145980674074833,0.01902632445826651,0.003543569380523935
2021-02-11,INFY,0.0145977303357004,0.019029562092059495,0.003467704688649725
2021-02-12,INFY,0.0147016580688728,0.019032632241674605,0.0033928915698422293
2021-02-15,INFY,0.0145506138566141,0.01903554357113984,0.0033191104439520285
2021-02-16,INFY,0.0143499192003274,0.01903830429628933,0.0032460903743560428
2021-02-17,INFY,0.0134545143921171,0.019040922207948608,0.0031752463058017893
2021-02-18,INFY,0.0135894452358359,0.01904340469392047,0.0031052171584710275
2021-02-19,INFY,0.0129415140564204,0.01904575875983353,0.003037259143540802
2021-02-22,INFY,0.0135472099857951,0.01904799104891223,0.002969669859968641
2021-02-23,INFY,0.0135478658458283,0.019050107860724183,0.0029048172404111915
2021-02-24,INFY,0.0135123971560789,0.01905211516895769,0.0028391367599828908
2021-02-25,INFY,0.0129808246166218,0.01905401863827959,0.002776250800696023
2021-02-26,INFY,0.0128231358299988,0.0190558236403211,0.0027154034244029914
2021-03-01,INFY,0.0112852727570448,0.01905753526883666,0.002656902817808844
2021-03-02,INFY,0.0124066327422855,0.019059158354078617,0.0025993025372602853
2021-03-03,INFY,0.0138042786314614,0.019060697476428305,0.0025425849729069946
2021-03-04,INFY,0.013942609943197,0.019062156979321968,0.0024865745040850247
2021-03-05,INFY,0.0141349909686976,0.019063540981508052,0.0024321562110379827
2021-03-08,INFY,0.0143088062303524,0.019064853388670384,0.0023784688919741915
2021-03-09,INFY,0.0134301077527633,0.019066097904450095,0.0023262979898122683
2021-03-10,INFY,0.01383344773228,0.019067278040897383,0.0022745677948161442
2021-03-12,INFY,0.0136776938809895,0.01906839712838259,0.002224763344812715
2021-03-15,INFY,0.0136409266952119,0.01906945832499458,0.0021746376772630183
2021-03-16,INFY,0.0134819477278236,0.019070464625452935,0.0021264652055650165
2021-03-17,INFY,0.0134672018093294,0.019071418869559105,0.002079766044473523
2021-03-18,INFY,0.0154986194067109,0.019072323750210406,0.002034729844445513
2021-03-19,INFY,0.0153813673621229,0.01907318182099943,0.0019904425135331737
2021-03-22,INFY,0.0157829421832499,0.01907399550342033,0.0019468889293117004
2021-03-23,INFY,0.0157686833588072,0.019074767093702327,0.0019039546545439056
2021-03-24,INFY,0.0153086837403295,0.019075498769289736,0.0018621926254748455
2021-03-25,INFY,0.0158054877416367,0.019076192594986743,0.0018210572798287375
2021-03-26,INFY,0.0157834846340254,0.01907685052878433,0.001781039041609595
2021-03-30,INFY,0.0174570978098021,0.019077474427385773,0.001741457567556495
2021-03-31,INFY,0.0172285516782506,0.019078066051446296,0.0017032435581725278
2021-04-01,INFY,0.0172628640275928,0.01907862707054167,0.0016649799947475099
2021-04-05,INFY,0.0165815800270388,0.01907915906787981,0.0016280943281015388
2021-04-06,INFY,0.0154703976644015,0.0190796635447686,0.0015922813575477458
2021-04-07,INFY,0.0153843610072167,0.01908014192485263,0.0015576571598708638
2021-04-08,INFY,0.0150644918896306,0.01908059555813075,0.001523643520284096
2021-04-09,INFY,0.0149006697315432,0.019081025724765787,0.0014902278348401627
2021-04-12,INFY,0.0151952794791905,0.019081433638697208,0.0014573350892379757
2021-04-13,INFY,0.0156287126145446,0.019081820451066867,0.0014253101801164085
2021-04-15,INFY,0.0166783692327315,0.019082187253467556,0.0013938070053226411
2021-04-16,INFY,0.0167109382438439,0.019082535081023515,0.001363131264637092
2021-04-19,INFY,0.016686501062697,0.019082864915311557,0.0013328521919858138
2021-04-20,INFY,0.0167538463173094,0.01908317768713111,0.0013035525884885224
2021-04-22,INFY,0.0147269292699917,0.01908347427913095,0.001274338367414605
2021-04-23,INFY,0.0149622168161064,0.01908375552830006,0.0012461049534146194
2021-04-26,INFY,0.0143749427689519,0.01908402222832962,0.0012186578191210053
2021-04-27,INFY,0.0144065385390499,0.01908427513185283,0.0011920675183678209
2021-04-28,INFY,0.0141833848318257,0.019084514952568847,0.0011659678816209886
2021-04-29,INFY,0.0137664804468736,0.019084742367256873,0.0011403486180664058
2021-04-30,INFY,0.0137741858507096,0.01908495801768603,0.0011151602269416916
2020-11-02,ITC,0.0114656672116811,0.011389572477282636,0.011158716974915321
2020-11-03,ITC,0.0121824557023984,0.011542552325105284,0.011082285099033877
2020-11-04,ITC,0.0121625939187593,0.011689978285298008,0.010980691413491213
2020-11-05,ITC,0.0136984340851182,0.011832051990090438,0.01089006347871922
2020-11-06,ITC,0.0133208986679146,0.011968967751514412,0.010813345230621009
2020-11-09,ITC,0.013439506076807,0.01210091282716155,0.010758343308300923
2020-11-10,ITC,0.0140575000163898,0.012228067676292602,0.010679932563312674
2020-11-11,ITC,0.0158527164811708,0.012350606206648828,0.010590756456633285
2020-11-12,ITC,0.015446077362729,0.012468696012302934,0.010521249714524937
2020-11-13,ITC,0.0148172387195055,0.012582498602874942,0.010466567841481655
2020-11-14,ITC,0.0148143241500344,0.012692169624426404,0.010399549490578688
2020-11-17,ITC,0.0149166336580392,0.012797859072335159,0.010337433589058791
2020-11-18,ITC,0.0155958457776963,0.012899711496441701,0.010259324332155
2020-11-19,ITC,0.0159683350967916,0.012997866198747795,0.010188887319234766
2020-11-20,ITC,0.0162850868425042,0.01309245742393768,0.01009613781847052
2020-11-23,ITC,0.0163679193283523,0.013183614542982482,0.010013139501053717
2020-11-24,ITC,0.0163149397484965,0.013271462230078902,0.009942505020805889
2020-11-25,ITC,0.0163475238663858,0.013356120633164215,0.009891162762484664
2020-11-26,ITC,0.0158711657607469,0.013437705538240759,0.009819063270502653
2020-11-27,ITC,0.0156655823707249,0.013516328527734676,0.00973742769143324
2020-12-01,ITC,0.0156921676521946,0.013592097133105503,0.00967326721652788
2020-12-02,ITC,0.015689812775175,0.013665114981915284,0.009622282142245843
2020-12-03,ITC,0.015490609139644,0.013735481939558414,0.009560366189408667
2020-12-04,ITC,0.015374260165129,0.01380329424584601,0.009502819061205295
2020-12-07,ITC,0.0151048210405495,0.01386864464663162,0.009431095253203915
2020-12-08,ITC,0.0150622487314443,0.013931622520658313,0.00936619824885016
2020-12-09,ITC,0.0147867516966186,0.013992314001800623,0.009281515971758485
2020-12-10,ITC,0.0150776102845111,0.014050802096868521,0.009205505335607489
2020-12-11,ITC,0.0135416413478564,0.014107166799134561,0.009140484987521453
2020-12-14,ITC,0.0135857168221301,0.014161485197739465,0.009092603858497717
2020-12-15,ITC,0.0139048619923053,0.014213831583125745,0.009026317266222812
2020-12-16,ITC,0.0139304418847704,0.014264277548643617,0.008951584040996604
2020-12-17,ITC,0.0138381367057719,0.014312892088468124,0.008892376941158069
2020-12-18,ITC,0.0127146591824038,0.014359741691961418,0.00884487978632881
2020-12-21,ITC,0.0180754347141433,0.014404890434609234,0.008787697731895066
2020-12-22,ITC,0.0176818457784505,0.014448400065655963,0.008734409398535032
2020-12-23,ITC,0.0180350461593572,0.014490330092558146,0.008668555223426105
2020-12-24,ITC,0.0174186034699496,0.014530737862371901,0.0086087760287921
2020-12-28,ITC,0.0172034502293592,0.014569678640185626,0.008531453036848664
2020-12-29,ITC,0.0172513650352184,0.01460720568470521,0.008461842114778479
2020-12-30,ITC,0.017157229577241,0.014643370321095155,0.008402000984548736
2020-12-31,ITC,0.0174452411225773,0.014678222011175203,0.008357386809583462
2021-01-01,ITC,0.0179456179042276,0.01471180842106853,0.00829645297925218
2021-01-04,ITC,0.0179894531540439,0.014744175486393962,0.00822803800761976
2021-01-05,ITC,0.018159368846195,0.014775367475091415,0.008173418003671929
2021-01-06,ITC,0.0187098889024815,0.014805427047966488,0.008129205932163918
2021-01-07,ITC,0.0189186265255558,0.014834395317036989,0.00807641340194503
2021-01-08,ITC,0.0186772199627605,0.014862311901761212,0.008027091554494565
2021-01-11,ITC,0.0168050926160832,0.014889214983224867,0.007966632144908392
2021-01-12,ITC,0.0169606775806512,0.01491514135636076,0.007911579104292452
2021-01-13,ITC,0.0178392030540705,0.01494012648027267,0.00784097026704774
2021-01-14,ITC,0.0179573320495491,0.014964204526732212,0.0077772205282259895
2021-01-15,ITC,0.0183352773353064,0.014987408426915053,0.0077221560441539635
2021-01-18,ITC,0.0183645366325888,0.015009769916440374,0.007680620032737372
2021-01-19,ITC,0.0183652453576059,0.015031319578775192,0.007624614248056717
2021-01-20,ITC,0.013521534878824,0.0150520868870629,0.007561982914456023
2021-01-21,ITC,0.0143191106714717,0.01507210024443323,0.007511608829284019
2021-01-22,ITC,0.0140613828972921,0.015091387022848788,0.0074704858401574425
2021-01-25,ITC,0.0143863015860789,0.015109973600541258,0.007421761332729816
2021-01-27,ITC,0.0146734154496662,0.01512788539808851,0.0073761307945840685
2021-01-28,ITC,0.0151014476320639,0.015145146913181943,0.00732062906545999
2021-01-29,ITC,0.0154620178779653,0.015161781754131586,0.00726993905988826
2021-02-01,ITC,0.0207096602076465,0.015177812672154838,0.0072054564088279045
2021-02-02,ITC,0.0202300188353326,0.015193261592492948,0.007147074606353897
2021-02-03,ITC,0.0202907330362876,0.015208149644397847,0.007096414299387415
2021-02-04,ITC,0.0239739636774604,0.015222497190030285,0.007057773827865096
2021-02-05,ITC,0.0229414460119631,0.015236323852308855,0.00700630418735295
2021-02-08,ITC,0.022689214979239,0.015249648541747964,0.0069489671622941385
2021-02-09,ITC,0.0231435055455053,0.01526248948232144,0.006902521454865631
2021-02-10,ITC,0.0233082544926194,0.0152748642363872,0.006864298961182346
2021-02-11,ITC,0.0231986939519731,0.015286789728707001,0.006819342612879056
2021-02-12,ITC,0.0246993192154402,0.01529828226959419,0.006777144740671649
2021-02-15,ITC,0.0245614820996311,0.015309357577221062,0.006726198457673927
2021-02-16,ITC,0.0242899535305544,0.015320030799116369,0.006679535003647332
2021-02-17,ITC,0.0242192376264253,0.01533031653288236,0.006620642601506493
2021-02-18,ITC,0.024227207454544,0.0153402288461597,0.00656717696830098
2021-02-19,ITC,0.0243783271383768,0.015349781295867566,0.006520576366133208
2021-02-22,ITC,0.0257152240237427,0.015358986946745241,0.00648465555481961
2021-02-23,ITC,0.0255994214790276,0.015367858389220548,0.00643736054217064
2021-02-24,ITC,0.0254111961133786,0.015376407756629601,0.006384869940564843
2021-02-25,ITC,0.025233596784816,0.01538464674181137,0.006342057290362684
2021-02-26,ITC,0.0254999002152542,0.015392586613099802,0.006306554519240234
2021-03-01,ITC,0.025436505034834,0.01540023822973535,0.0062650868952425
2021-03-02,ITC,0.0215024448856621,0.015407612056716997,0.006226078935149928
2021-03-03,ITC,0.0213431351971779,0.015414718179115055,0.006179318001664444
2021-03-04,ITC,0.0213120657645814,0.015421566315864381,0.006136369453404559
2021-03-05,ITC,0.0158353743817614,0.01542816583305681,0.006082578731045978
2021-03-08,ITC,0.0148940120378711,0.015434525756751007,0.006033615494888265
2021-03-09,ITC,0.0149278002026081,0.015440654785317283,0.005990756144979194
2021-03-10,ITC,0.014665697444227,0.015446561301334212,0.0059573862631888
2021-03-12,ITC,0.01466551014476,0.01545225338305336,0.005913932484551085
2021-03-15,ITC,0.0147242997368588,0.01545773881544779,0.005865878350558767
2021-03-16,ITC,0.0127117846321907,0.015463025100859435,0.005826424296409354
2021-03-17,ITC,0.0130551590446997,0.01546811946925996,0.005793468540010308
2021-03-18,ITC,0.0151441132303045,0.015473028888139062,0.005755229458117063
2021-03-19,ITC,0.016034237631521,0.015477760072033813,0.005719183872019776
2021-03-22,ITC,0.0162457542549357,0.015482319491712023,0.005676267819520253
2021-03-23,ITC,0.0164268508898969,0.015486713383022209,0.00563674567237901
2021-03-24,ITC,0.0149036179236713,0.015490947755422277,0.005587611189880341
2021-03-25,ITC,0.0156183236389903,0.015495028400198556,0.0055427713808651495
2021-03-26,ITC,0.0156424931959541,0.01549896089838646,0.005503358996988075
2021-03-30,ITC,0.0160635570602743,0.015502750628403578,0.005472378724378166
2021-03-31,ITC,0.015246939420274,0.015506402773405663,0.005432458802737253
2021-04-01,ITC,0.0150444793010146,0.01550992232837554,0.005388465893313902
2021-04-05,ITC,0.0168251722787754,0.015513314106954681,0.00535211552933326
2021-04-06,ITC,0.0168249073468708,0.015516582748026744,0.005321542272333131
2021-04-07,ITC,0.0168485753226503,0.0155197327220621,0.00528628966444468
2021-04-08,ITC,0.0168039713137386,0.015522768337232035,0.005252993437983499
2021-04-09,ITC,0.0167872014232042,0.01552569374530096,0.005213609105476327
2021-04-12,ITC,0.0187168262205452,0.01552851294730472,0.005177246397652295
2021-04-13,ITC,0.0190202218928776,0.015531229799022757,0.0051323619903458585
2021-04-15,ITC,0.0190938793925255,0.015533848016251583,0.005091298516265341
2021-04-16,ITC,0.0191317339852901,0.015536371179886838,0.005055061243020159
2021-04-19,ITC,0.0191325597130294,0.015538802740820812,0.005026316811683082
2021-04-20,ITC,0.0189788198362857,0.015541146024662182,0.004989647428896311
2021-04-22,ITC,0.0175073776236145,0.0155434042362844,0.004949372270591711
2021-04-23,ITC,0.016393396889029,0.015545580464208942,0.004915889000919591
2021-04-26,ITC,0.0159268881934833,0.015547677684829437,0.004887541946383304
2021-04-27,ITC,0.0157007739136035,0.015549698766482432,0.004855050761433962
2021-04-28,ITC,0.0146755244828958,0.015551646473370376,0.004824304703917034
2021-04-29,ITC,0.0141254011750688,0.015553523469342172,0.0047881640930573025
2021-04-30,ITC,0.0141983363568012,0.015555332321536487,0.0047547139023639854
2020-11-02,JSWSTEEL,0.0203569018334538,0.02060237988503162,0.020138505673319408
2020-11-03,JSWSTEEL,0.0198423798274423,0.020766534753289254,0.019843113000207357
2020-11-04,JSWSTEEL,0.0198824241675784,0.02092302495401824,0.019496586285375168
2020-11-05,JSWSTEEL,0.0206830077817636,0.021072208363466478,0.01918984160213236
2020-11-06,JSWSTEEL,0.0207893056279909,0.02121442614803653,0.018849514399573684
2020-11-09,JSWSTEEL,0.0209381052862269,0.021350003544496503,0.018542093178723896
2020-11-10,JSWSTEEL,0.0197912106364064,0.021479250603761515,0.018238586549349248
2020-11-11,JSWSTEEL,0.0200042995368298,0.021602462899946787,0.017969902983187753
2020-11-12,JSWSTEEL,0.0205468674908631,0.021719922206313816,0.01767538829540728
2020-11-13,JSWSTEEL,0.0205927742509758,0.02183189713965552,0.01738886118423528
2020-11-14,JSWSTEEL,0.0156717682192167,0.021938643774593918,0.017120044196195932
2020-11-17,JSWSTEEL,0.0157372633536532,0.02204040622919524,0.01682918111782226
2020-11-18,JSWSTEEL,0.0154787485233561,0.02213741722324169,0.016555365821431894
2020-11-19,JSWSTEEL,0.017248211341593,0.022229898610436498,0.0163080551099518
2020-11-20,JSWSTEEL,0.0174495248304993,0.02231806188575951,0.0160241611206601
2020-11-23,JSWSTEEL,0.0171273237521412,0.022402108669133433,0.015769708856874454
2020-11-24,JSWSTEEL,0.0140698838155765,0.02248223116650688,0.015491402643772497
2020-11-25,JSWSTEEL,0.0143240873820577,0.022558612609408717,0.015237525489253962
2020-11-26,JSWSTEEL,0.0186492853221091,0.02263142767397883,0.014987011290421398
2020-11-27,JSWSTEEL,0.0199729374388534,0.022700842880433676,0.01476230076008115
2020-12-01,JSWSTEEL,0.0202838227246997,0.022767016973880082,0.014519330673687665
2020-12-02,JSWSTEEL,0.0207509798396134,0.02283010128734823,0.014282655806695027
2020-12-03,JSWSTEEL,0.020653002861052,0.022890240087874006,0.014059329484009292
2020-12-04,JSWSTEEL,0.0207454734734717,0.022947570906422188,0.01382046759868878
2020-12-07,JSWSTEEL,0.0205495643082747,0.023002224852404968,0.013594456835332554
2020-12-08,JSWSTEEL,0.0206159108527726,0.023054326913515045,0.013388157923322446
2020-12-09,JSWSTEEL,0.0203735715540011,0.02310399624155906,0.013155740849226296
2020-12-10,JSWSTEEL,0.0203819009469621,0.023151346424944926,0.012945153410621729
2020-12-11,JSWSTEEL,0.0199977685196949,0.023196485748446315,0.012717678151759811
2020-12-14,JSWSTEEL,0.0197481851972315,0.02323951744083826,0.012508376705589113
2020-12-15,JSWSTEEL,0.0200819881426312,0.023280539910970278,0.01230194095910057
2020-12-16,JSWSTEEL,0.0201215714806004,0.023319646972816795,0.012114662935796886
2020-12-17,JSWSTEEL,0.0203693982625789,0.023356928060019627,0.011914531424621802
2020-12-18,JSWSTEEL,0.0204619451030544,0.02339246843041309,0.01171937418412353
2020-12-21,JSWSTEEL,0.0201305549756884,0.023426349360999486,0.011534307380214383
2020-12-22,JSWSTEEL,0.0204815797798798,0.023458648333820862,0.011338345102099264
2020-12-23,JSWSTEEL,0.0205930411653246,0.023489439213152108,0.011152098661115595
2020-12-24,JSWSTEEL,0.0205960160244997,0.0235187924144206,0.0109805446786947
2020-12-28,JSWSTEEL,0.0233071069334795,0.0235467750652387,0.01079038937428599
2020-12-29,JSWSTEEL,0.0198822335500054,0.02357345115891739,0.010616452081206307
2020-12-30,JSWSTEEL,0.0188645766625259,0.02359888170081208,0.010430605249794769
2020-12-31,JSWSTEEL,0.0184160632058287,0.023623124847835304,0.01025830890339292
2021-01-01,JSWSTEEL,0.0175417184372736,0.023646236041455295,0.010088438450067603
2021-01-04,JSWSTEEL,0.0188402002326727,0.023668268134484683,0.009932821313243386
2021-01-05,JSWSTEEL,0.0195094075992667,0.023689271511949172,0.009768201252902817
2021-01-06,JSWSTEEL,0.019259050354877,0.023709294206312684,0.009607521329716678
2021-01-07,JSWSTEEL,0.019106770432883,0.023728382007322416,0.00945449197500808
2021-01-08,JSWSTEEL,0.0192095537959956,0.02374657856672509,0.00929386516905629
2021-01-11,JSWSTEEL,0.0194618378341544,0.023763925498093783,0.009140606015027312
2021-01-12,JSWSTEEL,0.0192844162560999,0.023780462471993686,0.008998323868382547
2021-01-13,JSWSTEEL,0.0191231062130142,0.023796227306704432,0.008842831491106937
2021-01-14,JSWSTEEL,0.0192598111120975,0.023811256054706423,0.008699413872387037
2021-01-15,JSWSTEEL,0.0192554498308636,0.023825583085128974,0.008547636302751273
2021-01-18,JSWSTEEL,0.0201944459525136,0.023839241162348812,0.00840598605874252
2021-01-19,JSWSTEEL,0.0211117034600522,0.023852261520918686,0.008266378243583797
2021-01-20,JSWSTEEL,0.019745202287519,0.023864673936997417,0.008137398625495146
2021-01-21,JSWSTEEL,0.0200360370019456,0.023876506796444773,0.008002150972785142
2021-01-22,JSWSTEEL,0.0226288263762609,0.023887787159736888,0.00787003152747259
2021-01-25,JSWSTEEL,0.0229311137853863,0.023898540823850633,0.0077437307363345245
2021-01-27,JSWSTEEL,0.0197216689711451,0.02390879238125855,0.007612169159042143
2021-01-28,JSWSTEEL,0.0195512058962313,0.023918565276169177,0.007486211924805174
2021-01-29,JSWSTEEL,0.020060970674513,0.023927881858141434,0.007368476293422758
2021-02-01,JSWSTEEL,0.0219042870680285,0.02393676343319566,0.007241390285298241
2021-02-02,JSWSTEEL,0.022381090434094,0.02394523031253818,0.007123314822045964
2021-02-03,JSWSTEEL,0.0211135303173356,0.023953301859010873,0.006999403615212027
2021-02-04,JSWSTEEL,0.0210930998038061,0.023960996531371865,0.0068830803895460115
2021-02-05,JSWSTEEL,0.0208172314951002,0.023968331926508768,0.006768468950405033
2021-02-08,JSWSTEEL,0.0223626434149625,0.023975324819680833,0.006661801461958206
2021-02-09,JSWSTEEL,0.0231616958584335,0.023981991202882184,0.006550801984990185
2021-02-10,JSWSTEEL,0.0231365141166937,0.02398834632141378,0.0064422914803252355
2021-02-11,JSWSTEEL,0.0231768627595487,0.02399440470874778,0.00633822039739739
2021-02-12,JSWSTEEL,0.023301496637505,0.02400018021976402,0.00623053785892627
2021-02-15,JSWSTEEL,0.0229905751830154,0.024005686062434646,0.006127131900486452
2021-02-16,JSWSTEEL,0.0230116046569042,0.024010934828029316,0.0060298999987316824
2021-02-17,JSWSTEEL,0.0219609142295597,0.024015938519910088,0.0059260757755727
2021-02-18,JSWSTEEL,0.0209690877716484,0.0240207085809818,0.0058289918133752495
2021-02-19,JSWSTEEL,0.021819569266287,0.02402525591986078,0.005727861582841808
2021-02-22,JSWSTEEL,0.0221341405139168,0.024029590935821667,0.005632431779350457
2021-02-23,JSWSTEEL,0.0194761986704238,0.02403372354257944,0.005538431173402579
2021-02-24,JSWSTEEL,0.0194797032646589,0.024037663190961008,0.00545038317274332
2021-02-25,JSWSTEEL,0.0200029141255885,0.02404141889051824,0.005359368372756021
